Time (+08),Latitude,Longitude,Course,kts,mph,feet,Rate,Reporting Facility
Thu 01:32:44 PM,1.7345,102.7908,→ 110°,402,463,29000,, FlightAware ADS-B (MKZ / WMKM)
Thu 01:33:17 PM,1.7135,102.8488,→ 110°,402,463,29000,-310, FlightAware ADS-B (SZB / WMSA)
Thu 01:33:47 PM,1.6945,102.901,→ 110°,399,459,28675,-750, FlightAware ADS-B (MKZ / WMKM)
Thu 01:34:17 PM,1.6754,102.9535,→ 110°,398,458,28250,-925, FlightAware ADS-B (MKZ / WMKM)
Thu 01:34:47 PM,1.6568,103.0047,→ 110°,396,456,27750,-975, FlightAware ADS-B (MKZ / WMKM)
Thu 01:35:17 PM,1.6379,103.0569,→ 110°,390,449,27275,-927, FlightAware ADS-B (QPG / WSAP)
Thu 01:35:42 PM,1.6202,103.0947,↘ 122°,389,448,26900,-878, FlightAware ADS-B (WSAG)
Thu 01:35:58 PM,1.6008,103.1175,↘ 136°,395,455,26675,-955, FlightAware ADS-B (SIN / WSSS)
Thu 01:36:15 PM,1.5742,103.1356,↘ 154°,404,465,26375,-938, FlightAware ADS-B (MKZ / WMKM)
Thu 01:36:46 PM,1.5229,103.1566,↓ 159°,403,464,25925,-1000, FlightAware ADS-B (WMAP)
Thu 01:37:18 PM,1.4657,103.1793,↓ 158°,390,449,25325,-1143, FlightAware ADS-B (SIN / WSSS)
Thu 01:37:49 PM,1.4143,103.2,↓ 158°,393,452,24725,-1766, FlightAware ADS-B (QPG / WSAP)
Thu 01:38:20 PM,1.3606,103.2214,↓ 158°,403,464,23500,-1815, FlightAware ADS-B (QPG / WSAP)
Thu 01:38:51 PM,1.3076,103.2425,↓ 158°,382,440,22850,-1034, FlightAware ADS-B (XSP / WSSL)
Thu 01:39:18 PM,1.2662,103.2589,↓ 160°,364,419,22500,-1033, FlightAware ADS-B (QPG / WSAP)
Thu 01:39:36 PM,1.2344,103.2641,↓ 179°,359,413,22075,-1781, FlightAware ADS-B (XSP / WSSL)
Thu 01:40:06 PM,1.1851,103.2628,↓ 182°,358,412,21075,-1575, FlightAware ADS-B (JHB / WMKJ)
Thu 01:40:36 PM,1.1349,103.2612,↓ 182°,351,404,20500,-1347, FlightAware ADS-B (JHB / WMKJ)
Thu 01:40:55 PM,1.103,103.2607,↓ 178°,347,399,19975,-1875, FlightAware ADS-B (QPG / WSAP)
Thu 01:41:12 PM,1.0787,103.2679,↘ 151°,340,391,19375,-1719, FlightAware ADS-B (QPG / WSAP)
Thu 01:41:43 PM,1.0378,103.2925,↘ 148°,334,384,18600,-1697, FlightAware ADS-B (SIN / WSSS)
Thu 01:42:13 PM,0.9971,103.3186,↘ 147°,333,383,17650,-1750, FlightAware ADS-B (QPG / WSAP)
Thu 01:42:31 PM,0.9787,103.3365,↘ 123°,324,373,17200,-1564, FlightAware ADS-B (WMAP)
Thu 01:43:00 PM,0.9675,103.3779,→ 96°,314,361,16425,-1592, FlightAware ADS-B (WMAP)
Thu 01:43:36 PM,0.9624,103.4292,→ 96°,311,358,15475,-1675, FlightAware ADS-B (XSP / WSSL)
Thu 01:44:00 PM,0.9613,103.4636,→ 87°,311,358,14750,-1639, FlightAware ADS-B (WSAG)
Thu 01:44:30 PM,0.9647,103.5066,→ 85°,309,356,14000,-1475, FlightAware ADS-B (QPG / WSAP)
Thu 01:45:00 PM,0.968,103.5486,→ 86°,304,350,13275,-1549, FlightAware ADS-B (QPG / WSAP)
Thu 01:45:31 PM,0.9719,103.5922,→ 85°,303,349,12425,-1303, FlightAware ADS-B (WSAG)
Thu 01:46:01 PM,0.9762,103.6344,→ 84°,305,351,11950,-1025, FlightAware ADS-B (JHB / WMKJ)
Thu 01:46:31 PM,0.9805,103.6765,→ 84°,302,348,11400,-875, FlightAware ADS-B (WSAC)
Thu 01:47:01 PM,0.9845,103.7182,→ 85°,300,345,11075,-350, FlightAware ADS-B (WSAC)
Thu 01:47:31 PM,0.9883,103.7605,→ 85°,302,348,11050,-24, FlightAware ADS-B (WSAC)
Thu 01:48:04 PM,0.9923,103.8059,→ 86°,301,346,11050,-381, FlightAware ADS-B (WSAG)
Thu 01:48:34 PM,0.9954,103.846,→ 86°,290,334,10650,-895, FlightAware ADS-B (JHB / WMKJ)
Thu 01:49:06 PM,0.9986,103.8882,→ 86°,278,320,10125,-1016, FlightAware ADS-B (WSAG)
Thu 01:49:36 PM,1.0011,103.9265,→ 87°,269,310,9600,-1010, FlightAware ADS-B (JHB / WMKJ)
Thu 01:49:55 PM,1.0043,103.9488,→ 75°,262,302,9300,-716, FlightAware ADS-B (JHB / WMKJ)
Thu 01:50:20 PM,1.014,103.9775,→ 70°,252,290,9075,-349, FlightAware ADS-B (WSAC)
Thu 01:50:38 PM,1.0215,103.9964,↗ 65°,253,291,9050,-31, FlightAware ADS-B (XSP / WSSL)
Thu 01:51:08 PM,1.0413,104.0259,↗ 55°,252,290,9050,25, FlightAware ADS-B (XSP / WSSL)
Thu 01:51:38 PM,1.0616,104.0543,↗ 55°,249,287,9075,27, FlightAware ADS-B (XSP / WSSL)
Thu 01:52:04 PM,1.0819,104.0756,↗ 40°,250,288,9075,, FlightAware ADS-B (WSAG)
Thu 01:52:35 PM,1.1101,104.0991,↗ 40°,249,287,9075,, FlightAware ADS-B (WSAC)
Thu 01:52:51 PM,1.1237,104.1104,↗ 40°,250,288,9075,-33, FlightAware ADS-B (TGA / WSAT)
Thu 01:53:21 PM,1.1508,104.1332,↗ 40°,252,290,9050,-25, FlightAware ADS-B (TGA / WSAT)
Thu 01:53:51 PM,1.1781,104.1562,↗ 40°,254,292,9050,-375, FlightAware ADS-B (JHB / WMKJ)
Thu 01:54:21 PM,1.205,104.1787,↗ 40°,253,291,8675,-875, FlightAware ADS-B (TGA / WSAT)
Thu 01:54:39 PM,1.2221,104.1922,↗ 36°,252,290,8350,-1015, FlightAware ADS-B (TGA / WSAT)
Thu 01:54:55 PM,1.2388,104.1975,↑ 8°,250,288,8100,-958, FlightAware ADS-B (TGA / WSAT)
Thu 01:55:15 PM,1.2627,104.2,↑ 6°,252,290,7775,-1000, FlightAware ADS-B (WSAG)
Thu 01:55:31 PM,1.2815,104.2018,↑ 5°,255,293,7500,-978, FlightAware ADS-B (JHB / WMKJ)
Thu 01:56:01 PM,1.3161,104.205,↑ 5°,249,287,7025,-1000, FlightAware ADS-B (QPG / WSAP)
Thu 01:56:19 PM,1.337,104.2062,↑ 360°,246,283,6700,-1000, FlightAware ADS-B (WSAG)
Thu 01:56:40 PM,1.3599,104.1982,↖ 337°,241,277,6375,-908, FlightAware ADS-B (TGA / WSAT)
Thu 01:56:57 PM,1.377,104.1909,↖ 337°,243,280,6125,-1000, FlightAware ADS-B (WSAG)
Thu 01:57:13 PM,1.3933,104.1841,↖ 337°,242,278,5825,-1565, FlightAware ADS-B (WSAC)
Thu 01:57:43 PM,1.4247,104.1712,↖ 338°,242,278,4925,-1775, FlightAware ADS-B (JHB / WMKJ)
Thu 01:58:13 PM,1.4571,104.1588,↑ 339°,242,278,4050,-1500, FlightAware ADS-B (QPG / WSAP)
Thu 01:58:30 PM,1.4733,104.1497,↖ 326°,227,261,3750,-923, FlightAware ADS-B (JHB / WMKJ)
Thu 01:58:52 PM,1.4911,104.137,↖ 324°,207,238,3450,-808, FlightAware ADS-B (WSAC)
Thu 01:59:22 PM,1.5134,104.1209,↖ 324°,189,217,3050,-853, FlightAware ADS-B (XSP / WSSL)
Thu 01:59:43 PM,1.5275,104.1101,↖ 321°,184,212,2725,-770, FlightAware ADS-B (WSAC)
Thu 01:59:59 PM,1.534,104.0987,← 295°,177,204,2575,-328, FlightAware ADS-B (QPG / WSAP)
Thu 02:00:15 PM,1.5384,104.0864,← 279°,180,207,2550,-47, FlightAware ADS-B (WSAG)
Thu 02:00:31 PM,1.5345,104.0727,↙ 238°,179,206,2550,, FlightAware ADS-B (JHB / WMKJ)
Thu 02:01:00 PM,1.5194,104.0558,↙ 227°,181,208,2550,, FlightAware ADS-B (WSAC)
Thu 02:01:18 PM,1.5067,104.0455,↙ 210°,186,214,2550,-267, FlightAware ADS-B (JHB / WMKJ)
Thu 02:01:45 PM,1.487,104.036,↙ 204°,173,199,2350,-663, FlightAware ADS-B (WSAG)
Thu 02:02:01 PM,1.4756,104.031,↙ 204°,162,186,2075,-848, FlightAware ADS-B (QPG / WSAP)
Thu 02:02:31 PM,1.4555,104.0224,↙ 203°,150,173,1700,-750, FlightAware ADS-B (TGA / WSAT)
Thu 02:02:47 PM,1.4456,104.0182,↙ 203°,143,165,1500,-703, FlightAware ADS-B (WSAG)
Thu 02:03:03 PM,1.4353,104.0139,↙ 203°,142,163,1325,-750, FlightAware ADS-B (QPG / WSAP)
Thu 02:03:21 PM,1.4246,104.0094,↙ 203°,141,162,1075,-750, Surface and Near-Surface
Thu 02:03:37 PM,1.4148,104.0052,↙ 203°,140,161,900,-682, FlightAware ADS-B (WSAC)
Thu 02:03:54 PM,1.4046,104.001,↙ 203°,143,165,700,-750, FlightAware ADS-B (QPG / WSAP)
Thu 02:04:11 PM,1.3939,103.9964,↙ 203°,141,162,475,-727, FlightAware ADS-B (WSAG)
Thu 02:04:27 PM,1.3845,103.9924,↙ 203°,142,163,300,-656, FlightAware ADS-B (QPG / WSAP)
Thu 02:05:00 PM    Arrival (SIN) @ Thursday 02:05:00 PM +08,,,,,,,, FlightAware
Taxi Time: 9 minutes,,,,,,,,
Thu 02:14:00 PM    Gate Arrival (SIN) @ Thursday 02:14:00 PM +08,,,,,,,, Airline
,,,,,,,,
Wed 12:54:00 PM    Left Gate (KUL) @ Wednesday 12:54:00 PM +08,,,,,,,, Airline
Taxi Time: 12 minutes,,,,,,,,
Wed 01:06:12 PM    Departure (KUL) @ Wednesday 01:06:12 PM +08,,,,,,,, Surface and Near-Surface
Wed 01:06:12 PM,2.7342,101.6803,↖ 327°,151,174,400,, Surface and Near-Surface
Wed 01:06:33 PM,2.7466,101.6721,↖ 326°,164,189,950,1388, FlightAware ADS-B (KUL / WMKK)
Wed 01:06:52 PM,2.7591,101.6619,← 310°,187,215,1325,943, FlightAware ADS-B (WMBF)
Wed 01:07:08 PM,2.7638,101.6483,← 278°,213,245,1500,1078, FlightAware ADS-B (KUL / WMKK)
Wed 01:07:24 PM,2.7637,101.6308,← 269°,240,276,1900,2115, FlightAware ADS-B (SZB / WMSA)
Wed 01:07:47 PM,2.7624,101.603,← 264°,259,298,2875,2536, FlightAware ADS-B (SZB / WMSA)
Wed 01:08:06 PM,2.7541,101.5832,↙ 234°,270,311,3675,2676, FlightAware ADS-B (SZB / WMSA)
Wed 01:08:24 PM,2.7342,101.5696,↙ 201°,277,319,4525,2917, FlightAware ADS-B (KUL / WMKK)
Wed 01:08:42 PM,2.7115,101.5694,↓ 171°,281,323,5425,3000, FlightAware ADS-B (SZB / WMSA)
Wed 01:09:04 PM,2.6856,101.5828,↘ 147°,283,326,6525,3000, FlightAware ADS-B (KUL / WMKK)
Wed 01:09:34 PM,2.6521,101.6043,↘ 147°,287,330,8025,2975, FlightAware ADS-B (SZB / WMSA)
Wed 01:10:04 PM,2.6186,101.6257,↘ 147°,289,333,9500,2969, FlightAware ADS-B (SZB / WMSA)
Wed 01:10:22 PM,2.5991,101.6384,↘ 145°,288,331,10400,2679, FlightAware ADS-B (SZB / WMSA)
Wed 01:10:46 PM,2.5776,101.6634,↘ 123°,293,337,11375,2444, FlightAware ADS-B (SZB / WMSA)
Wed 01:11:16 PM,2.5535,101.699,↘ 124°,300,345,12600,2459, FlightAware ADS-B (SZB / WMSA)
Wed 01:11:47 PM,2.5296,101.7337,↘ 124°,302,348,13875,1795, FlightAware ADS-B (SZB / WMSA)
Wed 01:12:17 PM,2.5051,101.7695,↘ 124°,327,376,14425,1000, FlightAware ADS-B (SZB / WMSA)
Wed 01:12:47 PM,2.478,101.809,↘ 124°,353,406,14875,1275, FlightAware ADS-B (SZB / WMSA)
Wed 01:13:17 PM,2.4496,101.8503,↘ 124°,367,422,15700,1800, FlightAware ADS-B (SZB / WMSA)
Wed 01:13:47 PM,2.4202,101.8934,↘ 124°,374,430,16675,1967, FlightAware ADS-B (KUL / WMKK)
Wed 01:14:18 PM,2.3904,101.937,↘ 124°,377,434,17700,1869, FlightAware ADS-B (SZB / WMSA)
Wed 01:14:48 PM,2.3609,101.98,↘ 124°,382,440,18575,1725, FlightAware ADS-B (SZB / WMSA)
Wed 01:15:18 PM,2.3319,102.0256,↘ 120°,389,448,19425,1781, FlightAware ADS-B (SZB / WMSA)
Wed 01:15:52 PM,2.3011,102.0797,↘ 120°,391,450,20475,1754, FlightAware ADS-B (QPG / WSAP)
Wed 01:16:23 PM,2.2738,102.128,↘ 119°,395,455,21325,1645, FlightAware ADS-B (KUL / WMKK)
Wed 01:16:54 PM,2.2447,102.1795,↘ 119°,398,458,22175,1524, FlightAware ADS-B (MKZ / WMKM)
Wed 01:17:25 PM,2.2163,102.2288,↘ 120°,401,461,22900,729, FlightAware ADS-B (MKZ / WMKM)
Wed 01:18:04 PM,2.1798,102.2923,↘ 120°,405,466,23025,86, FlightAware ADS-B (MKZ / WMKM)
Wed 01:18:35 PM,2.1503,102.3434,↘ 120°,405,466,23000,-25, FlightAware ADS-B (MKZ / WMKM)
Wed 01:19:05 PM,2.1225,102.3918,↘ 120°,407,468,23000,, FlightAware ADS-B (SZB / WMSA)
Wed 01:19:35 PM,2.0942,102.4409,↘ 120°,405,466,23000,, FlightAware ADS-B (MKZ / WMKM)
Wed 01:20:05 PM,2.0661,102.4895,↘ 120°,406,467,23000,, FlightAware ADS-B (MKZ / WMKM)
Wed 01:20:35 PM,2.0373,102.5393,↘ 120°,406,467,23000,, FlightAware ADS-B (MKZ / WMKM)
Wed 01:21:05 PM,2.01,102.5871,↘ 120°,407,468,23000,, FlightAware ADS-B (MKZ / WMKM)
Wed 01:21:35 PM,1.9813,102.6371,↘ 120°,407,468,23000,, FlightAware ADS-B (MKZ / WMKM)
Wed 01:22:05 PM,1.9541,102.6844,↘ 120°,406,467,23000,, FlightAware ADS-B (WMAP)
Wed 01:22:37 PM,1.9255,102.7347,↘ 119°,405,466,23000,, FlightAware ADS-B (MKZ / WMKM)
Wed 01:23:07 PM,1.8968,102.7848,↘ 120°,405,466,23000,, FlightAware ADS-B (MKZ / WMKM)
Wed 01:23:37 PM,1.8685,102.8339,↘ 120°,406,467,23000,, FlightAware ADS-B (MKZ / WMKM)
Wed 01:24:02 PM,1.8438,102.8753,↘ 123°,406,467,23000,, FlightAware ADS-B (WMAP)
Wed 01:24:22 PM,1.8189,102.9034,↘ 138°,406,467,23000,, FlightAware ADS-B (WMAP)
Wed 01:25:01 PM,1.756,102.941,↘ 153°,407,468,23000,, FlightAware ADS-B (SIN / WSSS)
Wed 01:25:32 PM,1.7015,102.9612,↓ 162°,407,468,23000,, FlightAware ADS-B (MKZ / WMKM)
Wed 01:26:03 PM,1.6472,102.9788,↓ 162°,411,473,23000,, FlightAware ADS-B (QPG / WSAP)
Wed 01:26:33 PM,1.5907,102.9973,↓ 162°,414,476,23000,-175, FlightAware ADS-B (QPG / WSAP)
Wed 01:27:03 PM,1.5344,103.0159,↓ 162°,403,464,22825,-492, FlightAware ADS-B (PKU / WIBB)
Wed 01:27:34 PM,1.4813,103.0334,↓ 162°,384,442,22500,-735, FlightAware ADS-B (WMAP)
Wed 01:27:54 PM,1.4488,103.0445,↓ 159°,376,433,22200,-908, FlightAware ADS-B (XSP / WSSL)
Wed 01:28:12 PM,1.4229,103.0591,↘ 145°,370,426,21925,-938, FlightAware ADS-B (WSAG)
Wed 01:28:42 PM,1.383,103.0911,↘ 141°,368,423,21450,-975, FlightAware ADS-B (WSAG)
Wed 01:29:12 PM,1.3428,103.1238,↘ 141°,364,419,20950,-975, FlightAware ADS-B (WSAG)
Wed 01:29:42 PM,1.3032,103.1562,↘ 141°,367,422,20475,-969, FlightAware ADS-B (WSAG)
Wed 01:30:00 PM,1.2802,103.1753,↘ 138°,370,426,20175,-1054, FlightAware ADS-B (QPG / WSAP)
Wed 01:30:19 PM,1.2603,103.2017,↘ 120°,372,428,19825,-990, FlightAware ADS-B (WSAG)
Wed 01:30:50 PM,1.2349,103.2484,↘ 118°,369,425,19350,-934, FlightAware ADS-B (WSAC)
Wed 01:31:20 PM,1.2111,103.2926,↘ 118°,364,419,18875,-950, FlightAware ADS-B (SIN / WSSS)
Wed 01:31:50 PM,1.1868,103.3377,↘ 118°,362,417,18400,-1000, FlightAware ADS-B (XSP / WSSL)
Wed 01:32:20 PM,1.1622,103.3836,↘ 118°,358,412,17875,-925, FlightAware ADS-B (SIN / WSSS)
Wed 01:32:50 PM,1.1401,103.4247,↘ 118°,362,417,17475,-925, FlightAware ADS-B (WSAG)
Wed 01:33:20 PM,1.1154,103.4707,↘ 118°,365,420,16950,-984, FlightAware ADS-B (WSAC)
Wed 01:33:51 PM,1.091,103.5161,↘ 118°,365,420,16475,-968, FlightAware ADS-B (TGA / WSAT)
Wed 01:34:22 PM,1.0661,103.5625,↘ 118°,363,418,15950,-1008, FlightAware ADS-B (WSAC)
Wed 01:34:52 PM,1.0425,103.6064,↘ 118°,360,414,15450,-1000, FlightAware ADS-B (TGA / WSAT)
Wed 01:35:22 PM,1.0192,103.6499,↘ 118°,357,411,14950,-975, FlightAware ADS-B (WSAC)
Wed 01:35:52 PM,0.9956,103.6941,↘ 118°,356,410,14475,-969, FlightAware ADS-B (JHB / WMKJ)
Wed 01:36:10 PM,0.9876,103.7216,→ 100°,353,406,14175,-962, FlightAware ADS-B (WSAG)
Wed 01:36:45 PM,0.9937,103.7793,→ 82°,349,402,13625,-969, FlightAware ADS-B (JHB / WMKJ)
Wed 01:37:15 PM,0.9999,103.827,→ 85°,347,399,13125,-957, FlightAware ADS-B (XSP / WSSL)
Wed 01:37:32 PM,1.0009,103.8522,→ 90°,346,398,12875,-957, FlightAware ADS-B (TGA / WSAT)
Wed 01:38:02 PM,1.0007,103.9017,→ 90°,346,398,12375,-1008, FlightAware ADS-B (TGA / WSAT)
Wed 01:38:33 PM,1.0006,103.951,→ 90°,341,392,11850,-984, FlightAware ADS-B (WSAG)
Wed 01:39:03 PM,1.0006,103.9973,→ 90°,336,387,11375,-962, FlightAware ADS-B (WSAC)
Wed 01:39:26 PM,1.0017,104.0352,→ 84°,339,390,11000,-985, FlightAware ADS-B (QPG / WSAP)
Wed 01:40:10 PM,1.0188,104.1003,→ 71°,336,387,10275,-976, FlightAware ADS-B (WSAG)
Wed 01:40:29 PM,1.0362,104.1248,↗ 45°,331,381,9975,-770, FlightAware ADS-B (WSAG)
Wed 01:40:47 PM,1.0576,104.143,↗ 40°,315,362,9800,-485, FlightAware ADS-B (QPG / WSAP)
Wed 01:41:03 PM,1.0741,104.1564,↗ 39°,305,351,9700,-447, FlightAware ADS-B (QPG / WSAP)
Wed 01:41:34 PM,1.1068,104.1837,↗ 41°,296,341,9450,-490, FlightAware ADS-B (XSP / WSSL)
Wed 01:41:52 PM,1.1294,104.1969,↗ 23°,294,338,9300,-400, FlightAware ADS-B (QPG / WSAP)
Wed 01:42:19 PM,1.1624,104.2093,↑ 20°,293,337,9150,-209, FlightAware ADS-B (QPG / WSAP)
Wed 01:42:35 PM,1.1842,104.2173,↑ 20°,294,338,9150,-47, FlightAware ADS-B (JHB / WMKJ)
Wed 01:42:51 PM,1.2035,104.2244,↑ 20°,294,338,9125,, FlightAware ADS-B (JHB / WMKJ)
Wed 01:43:22 PM,1.2431,104.2388,↑ 20°,297,342,9150,24, FlightAware ADS-B (JHB / WMKJ)
Wed 01:43:53 PM,1.2833,104.2541,↗ 23°,296,341,9150,, FlightAware ADS-B (XSP / WSSL)
Wed 01:44:24 PM,1.3219,104.2691,↑ 20°,292,336,9150,, FlightAware ADS-B (TGA / WSAT)
Wed 01:44:41 PM,1.3453,104.2778,↑ 21°,295,339,9150,-44, FlightAware ADS-B (SIN / WSSS)
Wed 01:44:58 PM,1.367,104.2861,↑ 21°,296,341,9125,-625, FlightAware ADS-B (JHB / WMKJ)
Wed 01:45:29 PM,1.4066,104.3011,↑ 21°,296,341,8650,-833, FlightAware ADS-B (JHB / WMKJ)
Wed 01:46:01 PM,1.4463,104.3157,↑ 21°,269,310,8250,-677, FlightAware ADS-B (XSP / WSSL)
Wed 01:46:31 PM,1.4811,104.3286,↑ 18°,245,282,7950,-670, FlightAware ADS-B (JHB / WMKJ)
Wed 01:46:48 PM,1.4987,104.3278,↑ 350°,235,270,7725,-585, FlightAware ADS-B (JHB / WMKJ)
Wed 01:47:12 PM,1.5211,104.3186,↖ 336°,216,249,7550,-667, FlightAware ADS-B (TGA / WSAT)
Wed 01:47:42 PM,1.548,104.3062,↖ 335°,204,235,7125,-1000, FlightAware ADS-B (WSAG)
Wed 01:48:12 PM,1.5734,104.2946,↖ 335°,204,235,6550,-1150, FlightAware ADS-B (TGA / WSAT)
Wed 01:48:42 PM,1.599,104.2829,↖ 336°,202,232,5975,-1109, FlightAware ADS-B (XSP / WSSL)
Wed 01:48:58 PM,1.6119,104.2755,↖ 321°,200,230,5700,-1157, FlightAware ADS-B (WSAG)
Wed 01:49:17 PM,1.619,104.2599,← 280°,198,228,5300,-1115, FlightAware ADS-B (WSAG)
Wed 01:49:37 PM,1.6192,104.2421,← 269°,195,224,4975,-1145, FlightAware ADS-B (XSP / WSSL)
Wed 01:49:55 PM,1.6186,104.2248,← 268°,197,227,4575,-1135, FlightAware ADS-B (JHB / WMKJ)
Wed 01:50:14 PM,1.6162,104.2083,← 255°,197,227,4275,-1029, FlightAware ADS-B (TGA / WSAT)
Wed 01:50:30 PM,1.611,104.1943,← 249°,197,227,3975,-1174, FlightAware ADS-B (JHB / WMKJ)
Wed 01:51:00 PM,1.6005,104.1687,← 247°,198,228,3375,-1075, FlightAware ADS-B (JHB / WMKJ)
Wed 01:51:30 PM,1.5898,104.1436,← 247°,192,221,2900,-750, FlightAware ADS-B (JHB / WMKJ)
Wed 01:52:00 PM,1.5786,104.1181,← 247°,204,235,2625,-359, FlightAware ADS-B (JHB / WMKJ)
Wed 01:52:16 PM,1.5723,104.1052,↙ 238°,202,232,2625,42, FlightAware ADS-B (JHB / WMKJ)
Wed 01:52:36 PM,1.5607,104.0912,↙ 229°,206,237,2650,57, FlightAware ADS-B (WSAC)
Wed 01:53:09 PM,1.5407,104.0685,↙ 229°,190,219,2675,-31, FlightAware ADS-B (WSAG)
Wed 01:53:25 PM,1.5307,104.058,↙ 223°,188,216,2625,-81, FlightAware ADS-B (JHB / WMKJ)
Wed 01:53:46 PM,1.5149,104.0481,↙ 207°,188,216,2625,, FlightAware ADS-B (JHB / WMKJ)
Wed 01:54:04 PM,1.5013,104.0418,↙ 204°,191,220,2625,-531, FlightAware ADS-B (TGA / WSAT)
Wed 01:54:34 PM,1.4767,104.0313,↙ 203°,172,198,2200,-861, FlightAware ADS-B (JHB / WMKJ)
Wed 01:55:05 PM,1.4556,104.0225,↙ 203°,160,184,1750,-836, FlightAware ADS-B (XSP / WSSL)
Wed 01:55:35 PM,1.435,104.0138,↙ 203°,148,170,1350,-750, FlightAware ADS-B (JHB / WMKJ)
Wed 01:55:53 PM,1.4246,104.0093,↙ 203°,145,167,1150,-706, Surface and Near-Surface
Wed 01:56:09 PM,1.4147,104.0052,↙ 203°,143,165,950,-750, FlightAware ADS-B (QPG / WSAP)
Wed 01:56:25 PM,1.4044,104.0009,↙ 203°,143,165,750,-727, FlightAware ADS-B (QPG / WSAP)
Wed 01:56:42 PM,1.3939,103.9964,↙ 203°,143,165,550,-727, FlightAware ADS-B (QPG / WSAP)
Wed 01:56:58 PM,1.3843,103.9924,↙ 203°,144,166,350,-316, FlightAware ADS-B (SIN / WSSS)
Wed 01:57:39 PM    Arrival (SIN) @ Wednesday 01:57:39 PM +08,,,,,,,, FlightAware
Wed 01:57:39 PM,1.3614,103.9827,↙ 203°,87,100,250,-146, FlightAware ADS-B (SIN / WSSS)
Taxi Time: 10 minutes,,,,,,,,
Wed 02:08:00 PM    Gate Arrival (SIN) @ Wednesday 02:08:00 PM +08,,,,,,,, Airline
,,,,,,,,
Tue 12:55:00 PM    Left Gate (KUL) @ Tuesday 12:55:00 PM +08,,,,,,,, Airline
Taxi Time: 11 minutes,,,,,,,,
Tue 01:06:59 PM    Departure (KUL) @ Tuesday 01:06:59 PM +08,,,,,,,, Surface and Near-Surface
Tue 01:06:59 PM,2.7143,101.6936,↘ 146°,166,191,625,, Surface and Near-Surface
Tue 01:07:07 PM,2.7085,101.6975,↘ 146°,173,199,850,1313, FlightAware ADS-B (WMBF)
Tue 01:07:23 PM,2.6979,101.7046,↘ 146°,196,226,1150,1409, FlightAware ADS-B (KUL / WMKK)
Tue 01:07:40 PM,2.6814,101.7122,↓ 168°,222,255,1625,1654, FlightAware ADS-B (SZB / WMSA)
Tue 01:08:02 PM,2.658,101.7108,↓ 183°,252,290,2225,2315, FlightAware ADS-B (SZB / WMSA)
Tue 01:08:26 PM,2.6272,101.7124,↓ 175°,269,310,3400,3113, FlightAware ADS-B (SZB / WMSA)
Tue 01:08:42 PM,2.608,101.7141,↓ 175°,271,312,4300,3293, FlightAware ADS-B (SZB / WMSA)
Tue 01:09:12 PM,2.5696,101.7172,↓ 176°,278,320,5925,3300, FlightAware ADS-B (SZB / WMSA)
Tue 01:09:42 PM,2.5297,101.7202,↓ 176°,283,326,7600,3150, FlightAware ADS-B (WMBF)
Tue 01:10:12 PM,2.4922,101.7229,↓ 176°,288,331,9075,3000, FlightAware ADS-B (SZB / WMSA)
Tue 01:10:37 PM,2.4584,101.7273,↓ 165°,295,339,10350,2977, FlightAware ADS-B (SZB / WMSA)
Tue 01:11:16 PM,2.4113,101.7556,↘ 147°,303,349,12250,2848, FlightAware ADS-B (WMBF)
Tue 01:11:46 PM,2.3766,101.778,↘ 147°,307,353,13625,2781, FlightAware ADS-B (SZB / WMSA)
Tue 01:12:04 PM,2.3527,101.7942,↘ 143°,313,360,14475,2426, FlightAware ADS-B (SZB / WMSA)
Tue 01:12:20 PM,2.3392,101.8097,↘ 126°,316,364,15000,2043, FlightAware ADS-B (QPG / WSAP)
Tue 01:12:51 PM,2.3161,101.8505,↘ 119°,331,381,16075,1623, FlightAware ADS-B (MKZ / WMKM)
Tue 01:13:21 PM,2.2932,101.892,↘ 119°,359,413,16650,1844, FlightAware ADS-B (MKZ / WMKM)
Tue 01:13:52 PM,2.268,101.9376,↘ 119°,360,414,17950,2297, FlightAware ADS-B (SZB / WMSA)
Tue 01:14:25 PM,2.2403,101.9878,↘ 119°,370,426,19100,2024, FlightAware ADS-B (SZB / WMSA)
Tue 01:14:55 PM,2.2153,102.033,↘ 119°,376,433,20075,2075, FlightAware ADS-B (SZB / WMSA)
Tue 01:15:25 PM,2.1894,102.0798,↘ 119°,378,435,21175,2275, FlightAware ADS-B (SZB / WMSA)
Tue 01:15:55 PM,2.1644,102.1252,↘ 119°,376,433,22350,2150, FlightAware ADS-B (SZB / WMSA)
Tue 01:16:25 PM,2.1389,102.1714,↘ 119°,379,436,23325,1598, FlightAware ADS-B (SZB / WMSA)
Tue 01:16:56 PM,2.1137,102.2172,↘ 119°,388,447,23975,1426, FlightAware ADS-B (SZB / WMSA)
Tue 01:17:26 PM,2.0865,102.2663,↘ 119°,392,451,24775,1675, FlightAware ADS-B (SZB / WMSA)
Tue 01:17:56 PM,2.0603,102.3136,↘ 119°,393,452,25650,1500, FlightAware ADS-B (SZB / WMSA)
Tue 01:18:26 PM,2.0339,102.3615,↘ 119°,399,459,26275,1300, FlightAware ADS-B (SZB / WMSA)
Tue 01:18:56 PM,2.0068,102.4106,↘ 119°,386,444,26950,714, FlightAware ADS-B (SZB / WMSA)
